time,M1 ctrl_p,M1 fdb_pos,M1 ctrl_v,M1 fdb_v,M1 ctrl_tff,M1 fdb_tff,M2 ctrl_p,M2 fdb_pos,M2 ctrl_v,M2 fdb_v,M2 ctrl_tff,M2 fdb_tff,M3 ctrl_p,M3 fdb_pos,M3 ctrl_v,M3 fdb_v,M3 ctrl_tff,M3 fdb_tff
0.1967623233795166,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.21163678169250488,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.2293701171875,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.24712610244750977,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
0.26264023780822754,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.2793583869934082,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.29628562927246094,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.3122551441192627,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.32756924629211426,0.0,-0.007820248722056888,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333
0.34330296516418457,0.0,-0.009346150911726525,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.3591189384460449,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.37409114837646484,0.0,-0.007820248722056888,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333
0.3886241912841797,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.4062016010284424,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.42258405685424805,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.43851494789123535,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.45409083366394043,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.4703805446624756,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
0.48595404624938965,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.5025606155395508,0.0,-0.012397955291065799,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
0.5182955265045166,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333
0.5344922542572021,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0073260073260073
0.552147626876831,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.568838357925415,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.5852131843566895,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.6003909111022949,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
0.6175100803375244,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,0.0073260073260073,0.0,-0.0024420024420024333
0.6340875625610352,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.651392936706543,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
0.6674258708953857,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
0.6832711696624756,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
0.6996536254882812,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.7167119979858398,0.0,-0.007820248722056888,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0219780219780219,0.0,-0.0073260073260073
0.7332181930541992,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,0.0024420024420024333
0.7494549751281738,0.0,-0.007820248722056888,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.7655758857727051,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.7824876308441162,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.7993712425231934,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.8175764083862305,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
0.8344190120697021,0.0,-0.012397955291065799,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008964675364309116,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.8496811389923096,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.8661849498748779,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,0.0073260073260073,0.0,-0.0024420024420024333
0.8814163208007812,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.8983819484710693,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.9132080078125,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.9295809268951416,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
0.945650577545166,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.9643609523773193,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,0.0073260073260073,0.0,-0.0073260073260073
0.981518030166626,0.0,0.008964675364309116,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
0.9984722137451172,0.0,-0.007820248722056888,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.0162708759307861,0.0,-0.009346150911726525,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.0342426300048828,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.050680160522461,0.0,-0.009346150911726525,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
1.0683987140655518,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003242542153047978,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.084808111190796,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,0.0073260073260073,0.0,-0.0024420024420024333
1.101656198501587,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.1188206672668457,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.134810209274292,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.1519031524658203,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.1688075065612793,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.1858813762664795,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.20326828956604,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
1.2191808223724365,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333
1.2377090454101562,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.2531237602233887,0.0,-0.007820248722056888,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
1.2717106342315674,0.0,-0.007820248722056888,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,0.0073260073260073,0.0,-0.0024420024420024333
1.2888238430023193,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.3043780326843262,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.3218088150024414,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.3391788005828857,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.3555755615234375,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
1.3717069625854492,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333
1.3885488510131836,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.4054172039031982,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.4221484661102295,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.4392986297607422,0.0,-0.009346150911726525,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,0.0073260073260073,0.0,-0.0024420024420024333
1.4554169178009033,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.012210012210012167
1.4714205265045166,0.0,-0.009346150911726525,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003242542153047978,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.4878613948822021,0.0,-0.007820248722056888,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008964675364309116,0.0,-0.0219780219780219,0.0,-0.0073260073260073
1.5041382312774658,0.0,0.008964675364309116,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
1.5197031497955322,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
1.53648042678833,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.5525414943695068,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.5688722133636475,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.5858194828033447,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.6013638973236084,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.6183497905731201,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0219780219780219,0.0,-0.0024420024420024333
1.634124517440796,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.6505377292633057,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.6673221588134766,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.6853575706481934,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.7023026943206787,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.7194335460662842,0.0,0.002861066605630569,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.7366480827331543,0.0,-0.007820248722056888,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.7524409294128418,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073
1.7697017192840576,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.7864866256713867,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,0.0073260073260073,0.0,-0.0024420024420024333
1.802119493484497,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.817786693572998,0.0,-0.007820248722056888,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.835456132888794,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.8521580696105957,0.0,-0.0001907377737087046,0.0,-0.0219780219780219,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912870984969842,0.0,-0.0219780219780219,0.0,-0.0073260073260073
1.8677494525909424,0.0,-0.009346150911726525,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007438773174639479,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
1.8832683563232422,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351644159609322,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.8991122245788574,0.0,0.002861066605630569,0.0,0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.915919303894043,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0024420024420024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001907377737087046,0.0,-0.0073260073260073,0.0,-0.0073260073260073
1.9312522411346436,0.0,-0.0001907377737087046,0.0,0.0073260073260073,0.0,-0.0073260073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386968795300206,0.0,-0.0073260073260073,0.0,-0.0024420024420024333
